Index,Smiles1,Smiles2,molar1,molar2,DES melting temperature,Smiles,,groups
981,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCC(=O)O,0.7,0.3,317.07,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.CCCCCCCCCCCCCCCC(=O)O,.,151
982,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCC(=O)O,0.8,0.2,308.61,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.CCCCCCCCCCCCCCCC(=O)O,.,151
983,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCC(=O)O,0.9,0.1,308.53,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.CCCCCCCCCCCCCCCC(=O)O,.,151
984,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,O=C(O)CCc1ccccc1,0.1,0.9,315.35,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.O=C(O)CCc1ccccc1,.,152
985,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,O=C(O)CCc1ccccc1,0.2,0.8,309.65,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.O=C(O)CCc1ccccc1,.,152
986,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,O=C(O)CCc1ccccc1,0.3,0.7,303.95,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.O=C(O)CCc1ccccc1,.,152
987,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,O=C(O)CCc1ccccc1,0.4,0.6,296.93,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.O=C(O)CCc1ccccc1,.,152
988,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,O=C(O)CCc1ccccc1,0.5,0.5,290.35,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.O=C(O)CCc1ccccc1,.,152
989,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,O=C(O)CCc1ccccc1,0.6,0.4,284.21,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.O=C(O)CCc1ccccc1,.,152
990,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,O=C(O)CCc1ccccc1,0.7,0.3,291.67,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.O=C(O)CCc1ccccc1,.,152
991,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,O=C(O)CCc1ccccc1,0.8,0.2,299.56,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.O=C(O)CCc1ccccc1,.,152
992,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,O=C(O)CCc1ccccc1,0.9,0.1,307.46,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.O=C(O)CCc1ccccc1,.,152
993,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,O=C(O)c1ccccc1O,0.85,0.15,297.9,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.O=C(O)c1ccccc1O,.,153
994,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCCC(=O)O,0.1,0.9,340.88,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.CCCCCCCCCCCCCCCCCC(=O)O,.,154
995,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCCC(=O)O,0.2,0.8,338.68,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.CCCCCCCCCCCCCCCCCC(=O)O,.,154
996,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCCC(=O)O,0.31,0.69,336.77,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.CCCCCCCCCCCCCCCCCC(=O)O,.,154
997,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCCC(=O)O,0.4,0.6,335.17,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.CCCCCCCCCCCCCCCCCC(=O)O,.,154
998,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCCC(=O)O,0.5,0.5,332.85,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.CCCCCCCCCCCCCCCCCC(=O)O,.,154
999,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCCC(=O)O,0.6,0.4,330.76,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.CCCCCCCCCCCCCCCCCC(=O)O,.,154
1000,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCCC(=O)O,0.7,0.3,322.99,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.CCCCCCCCCCCCCCCCCC(=O)O,.,154
1001,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCCC(=O)O,0.8,0.2,316.14,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.CCCCCCCCCCCCCCCCCC(=O)O,.,154
1002,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCCCCCCCCCCC(=O)O,0.9,0.1,308.6,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.CCCCCCCCCCCCCCCCCC(=O)O,.,154
1003,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,0.196,0.804,412.048,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,.,155
1004,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,0.401,0.599,396.175,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,.,155
1005,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,0.502,0.498,389.825,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,.,155
1006,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,0.602,0.398,377.127,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,.,155
1007,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,0.672,0.328,368.238,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,.,155
1008,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,0.756,0.244,327.603,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,.,155
1009,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,0.811,0.189,312.365,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,.,155
1010,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Cc1ccc(C(C)C)c(O)c1,0.101,0.899,317.9,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.Cc1ccc(C(C)C)c(O)c1,.,156
1011,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Cc1ccc(C(C)C)c(O)c1,0.201,0.799,308.3,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.Cc1ccc(C(C)C)c(O)c1,.,156
1012,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Cc1ccc(C(C)C)c(O)c1,0.3,0.7,281.3,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.Cc1ccc(C(C)C)c(O)c1,.,156
1013,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Cc1ccc(C(C)C)c(O)c1,0.398,0.602,278.3,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.Cc1ccc(C(C)C)c(O)c1,.,156
1014,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Cc1ccc(C(C)C)c(O)c1,0.463,0.537,265.4,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.Cc1ccc(C(C)C)c(O)c1,.,156
1015,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Cc1ccc(C(C)C)c(O)c1,0.648,0.352,263.9,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.Cc1ccc(C(C)C)c(O)c1,.,156
1016,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Cc1ccc(C(C)C)c(O)c1,0.7,0.3,272.4,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.Cc1ccc(C(C)C)c(O)c1,.,156
1017,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Cc1ccc(C(C)C)c(O)c1,0.8,0.2,295.5,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.Cc1ccc(C(C)C)c(O)c1,.,156
1018,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Cc1ccc(C(C)C)c(O)c1,0.895,0.105,304.4,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.Cc1ccc(C(C)C)c(O)c1,.,156
1019,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.097,0.903,573.65,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)C.[Cl-],.,157
1020,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.199,0.801,537.55,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)C.[Cl-],.,157
1021,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.304,0.696,503.85,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)C.[Cl-],.,157
1022,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.397,0.603,459.25,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)C.[Cl-],.,157
1023,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.496,0.504,415.05,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)C.[Cl-],.,157
1024,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.602,0.398,360.25,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)C.[Cl-],.,157
1025,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.685,0.315,321.25,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)C.[Cl-],.,157
1026,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.697,0.303,322.28,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)C.[Cl-],.,157
1027,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.747,0.253,319.65,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)C.[Cl-],.,157
1028,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.786,0.214,317.45,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)C.[Cl-],.,157
1029,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.795,0.205,318.4,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)C.[Cl-],.,157
1030,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.88,0.12,323.85,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)C.[Cl-],.,157
1031,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.901,0.099,327.5,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)C.[Cl-],.,157
1032,CCCCCCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.1,0.9,488.45,CCCCCCCCCCCCCC(=O)O.CC[N+](CC)(CC)CC.[Cl-],.,158
1033,CCCCCCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.198,0.802,463.65,CCCCCCCCCCCCCC(=O)O.CC[N+](CC)(CC)CC.[Cl-],.,158
1034,CCCCCCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.316,0.684,433.45,CCCCCCCCCCCCCC(=O)O.CC[N+](CC)(CC)CC.[Cl-],.,158
1035,CCCCCCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.407,0.593,392.65,CCCCCCCCCCCCCC(=O)O.CC[N+](CC)(CC)CC.[Cl-],.,158
1036,CCCCCCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.489,0.511,361.95,CCCCCCCCCCCCCC(=O)O.CC[N+](CC)(CC)CC.[Cl-],.,158
1037,CCCCCCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.536,0.464,341.4,CCCCCCCCCCCCCC(=O)O.CC[N+](CC)(CC)CC.[Cl-],.,158
1038,CCCCCCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.596,0.404,335.02,CCCCCCCCCCCCCC(=O)O.CC[N+](CC)(CC)CC.[Cl-],.,158
1039,CCCCCCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.6,0.4,336.52,CCCCCCCCCCCCCC(=O)O.CC[N+](CC)(CC)CC.[Cl-],.,158
1040,CCCCCCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.61,0.39,336.25,CCCCCCCCCCCCCC(=O)O.CC[N+](CC)(CC)CC.[Cl-],.,158
1041,CCCCCCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.699,0.301,311.71,CCCCCCCCCCCCCC(=O)O.CC[N+](CC)(CC)CC.[Cl-],.,158
1042,CCCCCCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.702,0.298,312.25,CCCCCCCCCCCCCC(=O)O.CC[N+](CC)(CC)CC.[Cl-],.,158
1043,CCCCCCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.794,0.206,321.06,CCCCCCCCCCCCCC(=O)O.CC[N+](CC)(CC)CC.[Cl-],.,158
1044,CCCCCCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.812,0.188,320.35,CCCCCCCCCCCCCC(=O)O.CC[N+](CC)(CC)CC.[Cl-],.,158
1045,CCCCCCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.894,0.106,324.35,CCCCCCCCCCCCCC(=O)O.CC[N+](CC)(CC)CC.[Cl-],.,158
1046,CCCCCCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.896,0.104,324.97,CCCCCCCCCCCCCC(=O)O.CC[N+](CC)(CC)CC.[Cl-],.,158
1047,CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],0.1,0.9,473.35,CCCCCCCCCCCCCC(=O)O.CCC[N+](CCC)(CCC)CCC.[Cl-],.,159
1048,CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],0.2,0.8,439.35,CCCCCCCCCCCCCC(=O)O.CCC[N+](CCC)(CCC)CCC.[Cl-],.,159
1049,CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],0.3,0.7,398.05,CCCCCCCCCCCCCC(=O)O.CCC[N+](CCC)(CCC)CCC.[Cl-],.,159
1050,CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],0.4,0.6,353.75,CCCCCCCCCCCCCC(=O)O.CCC[N+](CCC)(CCC)CCC.[Cl-],.,159
1051,CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],0.5,0.5,315.25,CCCCCCCCCCCCCC(=O)O.CCC[N+](CCC)(CCC)CCC.[Cl-],.,159
1052,CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],0.55,0.45,307.62,CCCCCCCCCCCCCC(=O)O.CCC[N+](CCC)(CCC)CCC.[Cl-],.,159
1053,CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],0.6,0.4,305.68,CCCCCCCCCCCCCC(=O)O.CCC[N+](CCC)(CCC)CCC.[Cl-],.,159
1054,CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],0.65,0.35,308.55,CCCCCCCCCCCCCC(=O)O.CCC[N+](CCC)(CCC)CCC.[Cl-],.,159
1055,CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],0.7,0.3,311.35,CCCCCCCCCCCCCC(=O)O.CCC[N+](CCC)(CCC)CCC.[Cl-],.,159
1056,CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],0.708,0.292,313.15,CCCCCCCCCCCCCC(=O)O.CCC[N+](CCC)(CCC)CCC.[Cl-],.,159
1057,CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],0.8,0.2,323.45,CCCCCCCCCCCCCC(=O)O.CCC[N+](CCC)(CCC)CCC.[Cl-],.,159
1058,CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],0.803,0.197,322.45,CCCCCCCCCCCCCC(=O)O.CCC[N+](CCC)(CCC)CCC.[Cl-],.,159
1059,CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],0.9,0.1,326.35,CCCCCCCCCCCCCC(=O)O.CCC[N+](CCC)(CCC)CCC.[Cl-],.,159
1060,CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],0.901,0.099,326.62,CCCCCCCCCCCCCC(=O)O.CCC[N+](CCC)(CCC)CCC.[Cl-],.,159
1061,CCCCCCCCCCCCCC(=O)O,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.103,0.897,332.6,CCCCCCCCCCCCCC(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,160
1062,CCCCCCCCCCCCCC(=O)O,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.2,0.8,321.9,CCCCCCCCCCCCCC(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,160
1063,CCCCCCCCCCCCCC(=O)O,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.316,0.684,308.3,CCCCCCCCCCCCCC(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,160
1064,CCCCCCCCCCCCCC(=O)O,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.413,0.587,298.5,CCCCCCCCCCCCCC(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,160
1065,CCCCCCCCCCCCCC(=O)O,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.494,0.506,285.1,CCCCCCCCCCCCCC(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,160
1066,CCCCCCCCCCCCCC(=O)O,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.611,0.389,297.2,CCCCCCCCCCCCCC(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,160
1067,CCCCCCCCCCCCCC(=O)O,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.693,0.307,305.2,CCCCCCCCCCCCCC(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,160
1068,CCCCCCCCCCCCCC(=O)O,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.798,0.202,314.5,CCCCCCCCCCCCCC(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,160
1069,CCCCCCCCCCCCCC(=O)O,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.898,0.102,321.9,CCCCCCCCCCCCCC(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,160
1070,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.054,0.946,562.6,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,161
1071,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.1,0.9,536.7,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,161
1072,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.156,0.844,504.25,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,161
1073,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.208,0.792,475.83,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,161
1074,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.255,0.745,451.33,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,161
1075,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.294,0.706,429.53,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,161
1076,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.333,0.667,413.52,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,161
1077,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.403,0.597,374.53,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,161
1078,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.421,0.579,373.62,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,161
1079,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.498,0.502,327.68,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,161
1080,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.509,0.491,323.3,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,161
1081,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.551,0.449,317.03,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,161
1082,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.554,0.446,317.4,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,161
1083,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.594,0.406,325.13,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,161
1084,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.684,0.316,325.75,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,161
1085,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.689,0.311,325.95,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,161
1086,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.785,0.215,326.33,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,161
1087,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.792,0.208,326.2,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,161
1088,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.892,0.108,326.98,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,161
1089,CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.899,0.101,326.65,CCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,161
1090,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,0.049,0.951,335.41,CCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCC(=O)O,.,162
1091,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,0.101,0.899,334.06,CCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCC(=O)O,.,162
1092,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,0.151,0.849,332.87,CCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCC(=O)O,.,162
1093,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,0.202,0.798,331.87,CCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCC(=O)O,.,162
1094,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,0.2517,0.7483,330.77,CCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCC(=O)O,.,162
1095,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,0.3027,0.6973,329.63,CCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCC(=O)O,.,162
1096,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,0.3491,0.6509,328.01,CCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCC(=O)O,.,162
1097,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,0.4002,0.5998,326,CCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCC(=O)O,.,162
1098,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,0.4499,0.5501,321.27,CCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCC(=O)O,.,162
1099,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,0.5023,0.4977,321.75,CCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCC(=O)O,.,162
1100,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,0.5505,0.4495,321.99,CCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCC(=O)O,.,162
1101,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,0.6044,0.3956,321.18,CCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCC(=O)O,.,162
1102,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,0.6498,0.3502,320.64,CCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCC(=O)O,.,162
