Type,index,HBA,Smiles1,CAS_HBA,molar1,HBD,Smiles2,CAS_HBD,molar2,Set,T/K,Viscosity,Log viscosity,Smiles,,group,HBA Count1,HBD Count1,HBA Count2,HBD Count2,,Normal_T
III,1801,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.17,Triethylene glycol,OCCOCCOCCO,112-27-6,0.83,test,358.15,7.5,2.01,C[N+](C)(C)CCO.[Cl-].OCCOCCOCCO,.,150,1,1,4,2,,1.937197057
III,1802,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Ethylene glycol,OCCO,107-21-1,0.667,test,363.15,7.11,1.96,C[N+](C)(C)CCO.[Cl-].OCCO,.,149,1,1,2,2,,2.183170814
III,1803,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.14,Ethylene glycol,OCCO,107-21-1,0.86,test,333.15,6.91,1.93,C[N+](C)(C)CCO.[Cl-].OCCO,.,149,1,1,2,2,,0.707328271
¢õ,1804,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.333,1-Tetradecanol,CCCCCCCCCCCCCCO,112-72-1,0.667,test,353.15,6.76,1.91,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCCCCCCO,.,34,1,1,1,1,,1.691223299
¢õ,1805,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.25,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.75,test,323.15,6.46,1.87,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,0.215380757
¢õ,1308,L-menthol,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,2216-51-5,0.8,Tetradecanoic acid,CCCCCCCCCCCCCC(=O)O,544-63-8,0.2,training,318.15,11.11,2.41,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C.CCCCCCCCCCCCCC(=O)O,.,115,1,1,1,1,,-0.030593
¢õ,1807,Acetamide,CC(=O)N,60-35-5,0.667,Guanidine isothiocyanate,C(#N)[S-].C(=N)(N)N,593-84-0,0.333,test,333.15,6.37,1.85,CC(=O)N.C(#N)[S-].C(=N)(N)N,.,14,1,1,3,3,,0.707328271
¢õ,1808,Thymol,Cc1ccc(C(C)C)c(O)c1,89-83-8,0.8,Hexadecanoic acid,CCCCCC(=O)O,21096,0.2,test,323.15,6.29,1.84,Cc1ccc(C(C)C)c(O)c1.CCCCCC(=O)O,.,170,1,1,1,1,,0.215380757
¢õ,1809,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.75,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.25,test,323.15,6.12,1.81,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,0.215380757
¢õ,1810,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,test,318.15,6.06,1.8,CCCCCCCCCC(=O)O.CCCCCCCCCCCC(O)=O,.,39,1,1,1,1,,-0.030593
III,1811,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.17,Ethylene glycol,OCCO,107-21-1,0.83,test,348.15,5.7,1.74,C[N+](C)(C)CCO.[Cl-].OCCO,.,149,1,1,2,2,,1.445249542
¢õ,1812,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.5,test,323.15,5.63,1.73,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,0.215380757
¢õ,1813,Acetamide,CC(=O)N,60-35-5,0.75,Guanidine isothiocyanate,C(#N)[S-].C(=N)(N)N,593-84-0,0.25,test,343.15,5.42,1.69,CC(=O)N.C(#N)[S-].C(=N)(N)N,.,14,1,1,3,3,,1.199275785
¢õ,1814,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.333,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.667,test,323.15,5.35,1.68,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,0.215380757
¢õ,1815,Acetamide,CC(=O)N,60-35-5,0.8,Guanidine isothiocyanate,C(#N)[S-].C(=N)(N)N,593-84-0,0.2,test,338.15,5.17,1.64,CC(=O)N.C(#N)[S-].C(=N)(N)N,.,14,1,1,3,3,,0.953302028
¢õ,1816,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.333,PyruVic acid,CC(=O)C(O)=O,127-17-3,0.667,test,333.15,5.03,1.62,CC1CCC(C(C1)O)C(C)C.CC(=O)C(O)=O,.,28,1,1,2,1,,0.707328271
¢õ,1817,Thymol,Cc1ccc(C(C)C)c(O)c1,89-83-8,0.75,Tetradecanoic acid,CCCCCCCCCCCCCC(=O)O,544-63-8,0.25,test,328.15,5.07,1.62,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCC(=O)O,.,175,1,1,1,1,,0.461354514
¢õ,1818,Thymol,Cc1ccc(C(C)C)c(O)c1,89-83-8,0.9,Octadecanoic acid,CCCCCCCCCCCCCCCC=CC(=O)O,21128,0.1,test,328.15,4.77,1.56,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCCCC=CC(=O)O,.,176,1,1,1,1,,0.461354514
¢õ,1277,L-menthol,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,2216-51-5,0.7,L-borneol,C[C@@]12CC[C@@H](C1(C)C)C[C@@H]2O,464-45-9,0.3,training,328.15,11.12,2.41,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C.C[C@@]12CC[C@@H](C1(C)C)C[C@@H]2O,.,117,1,1,1,1,,0.461354514
¢õ,1236,L-menthol,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,2216-51-5,0.6,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.4,training,308.15,11.68,2.46,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C.CCCCCCCCCC(=O)O,.,113,1,1,1,1,,-0.522540514
¢õ,1821,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.75,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.25,test,333.15,4.22,1.44,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,0.707328271
¢õ,1822,Thymol,Cc1ccc(C(C)C)c(O)c1,89-83-8,0.42,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.58,test,323.15,4.17,1.43,Cc1ccc(C(C)C)c(O)c1.CCCCCCCC(=O)O,.,171,1,1,1,1,,0.215380757
¢õ,1823,Nonanoic acid,CCCCCCCCC(=O)O,112-05-0,0.75,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.25,test,328.15,3.97,1.38,CCCCCCCCC(=O)O.CCCCCCCCCCCC(O)=O,.,38,1,1,1,1,,0.461354514
¢õ,1264,L-menthol,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,2216-51-5,0.85,Hexadecanoic acid,CCCCCC(=O)O,21096,0.15,training,318.15,11.78,2.47,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C.CCCCCC(=O)O,.,111,1,1,1,1,,-0.030593
¢õ,1775,L-menthol,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,2216-51-5,0.6,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.4,test,303.15,12.01,2.49,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C.CCCCCCCC(=O)O,.,112,1,1,1,1,,-0.768514271
¢õ,1826,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.75,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.25,test,323.15,3.78,1.33,CCCCCCCC(=O)O.CCCCCCCCCCCC(O)=O,.,37,1,1,1,1,,0.215380757
¢õ,1827,Thymol,Cc1ccc(C(C)C)c(O)c1,89-83-8,0.5,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.5,test,333.15,3.7,1.31,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCC(=O)O,.,173,1,1,1,1,,0.707328271
¢õ,2147,L-menthol,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,2216-51-5,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,test,313,12.17,2.5,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C.CCCCCCCCCCCC(O)=O,.,114,1,1,1,1,,-0.28394597
¢õ,1829,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,test,348.15,3.34,1.21,CC1CCC(C(C1)O)C(C)C.CCCCCCCCCCCC(O)=O,.,33,1,1,1,1,,1.445249542
¢õ,1830,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Acetic acid,CC(=O)O,64-19-7,0.5,test,323.15,3.25,1.18,CC1CCC(C(C1)O)C(C)C.CC(=O)O,.,29,1,1,1,1,,0.215380757
¢õ,1831,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.333,PyruVic acid,CC(=O)C(O)=O,127-17-3,0.667,test,348.15,3.2,1.16,CC1CCC(C(C1)O)C(C)C.CC(=O)C(O)=O,.,28,1,1,2,1,,1.445249542
¢õ,1832,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.5,test,338.15,3.11,1.13,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,0.953302028
¢õ,1833,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.667,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.333,test,343.15,3.02,1.11,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,1.199275785
¢õ,2145,L-menthol,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,2216-51-5,0.75,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.25,test,313.15,12.4,2.52,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C.CCCCCCCCCCCC(O)=O,.,114,1,1,1,1,,-0.276566757
¢õ,1835,Nonanoic acid,CCCCCCCCC(=O)O,112-05-0,0.75,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.25,test,343.15,2.92,1.07,CCCCCCCCC(=O)O.CCCCCCCCCCCC(O)=O,.,38,1,1,1,1,,1.199275785
¢õ,1836,Thymol,Cc1ccc(C(C)C)c(O)c1,89-83-8,0.5,D-camphor,C[C@@]12CC[C@H](C1(C)C)CC2=O,464-49-3,0.5,test,353.15,2.85,1.05,Cc1ccc(C(C)C)c(O)c1.C[C@@]12CC[C@H](C1(C)C)CC2=O,.,179,1,1,1,0,,1.691223299
¢õ,1837,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.75,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.25,test,338.15,2.78,1.02,CCCCCCCC(=O)O.CCCCCCCCCCCC(O)=O,.,37,1,1,1,1,,0.953302028
¢õ,1771,L-menthol,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,2216-51-5,0.5,D-camphor,C[C@@]12CC[C@H](C1(C)C)CC2=O,464-49-3,0.5,test,308.15,12.59,2.53,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C.C[C@@]12CC[C@H](C1(C)C)CC2=O,.,118,1,1,1,0,,-0.522540514
¢õ,1283,L-menthol,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,2216-51-5,0.9,Octadecanoic acid,CCCCCCCCCCCCCCCC=CC(=O)O,21128,0.1,training,318.15,12.62,2.54,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C.CCCCCCCCCCCCCCCC=CC(=O)O,.,116,1,1,1,1,,-0.030593
¢õ,1840,Thymol,Cc1ccc(C(C)C)c(O)c1,89-83-8,0.5,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.5,test,348.15,2.57,0.94,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCC(=O)O,.,173,1,1,1,1,,1.445249542
¢õ,1316,L-menthol,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,2216-51-5,0.5,Thymol,Cc1ccc(C(C)C)c(O)c1,89-83-8,0.5,training,313.15,13.75,2.62,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C.Cc1ccc(C(C)C)c(O)c1,.,119,1,1,1,1,,-0.276566757
¢õ,1842,Thymol,Cc1ccc(C(C)C)c(O)c1,89-83-8,0.5,L-borneol,C[C@@]12CC[C@@H](C1(C)C)C[C@@H]2O,464-45-9,0.5,test,373.15,2.45,0.9,Cc1ccc(C(C)C)c(O)c1.C[C@@]12CC[C@@H](C1(C)C)C[C@@H]2O,.,178,1,1,1,1,,2.675118328
¢õ,1843,Thymol,Cc1ccc(C(C)C)c(O)c1,89-83-8,0.75,Tetradecanoic acid,CCCCCCCCCCCCCC(=O)O,544-63-8,0.25,test,358.15,2.3,0.83,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCC(=O)O,.,175,1,1,1,1,,1.937197057
¢õ,1844,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.5,test,353.15,2.16,0.77,CC1CCC(C(C1)O)C(C)C.CCCCCCCC(=O)O,.,31,1,1,1,1,,1.691223299
¢õ,1845,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.75,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.25,test,353.15,2.12,0.75,CCCCCCCC(=O)O.CCCCCCCCCCCC(O)=O,.,37,1,1,1,1,,1.691223299
¢õ,1846,DL-menthol,CC1CCC(C(C1)O)C(C)C,89-78-1,0.5,Acetic acid,CC(=O)O,64-19-7,0.5,test,338.15,2.1,0.74,CC1CCC(C(C1)O)C(C)C.CC(=O)O,.,29,1,1,1,1,,0.953302028
¢õ,2137,L-menthol,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,2216-51-5,0.8,Tetradecanoic acid,CCCCCCCCCCCCCC(=O)O,544-63-8,0.2,test,313.15,14.21,2.65,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C.CCCCCCCCCCCCCC(=O)O,.,115,1,1,1,1,,-0.276566757
¢õ,2133,L-menthol,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,2216-51-5,0.6,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.4,test,303.15,14.7,2.69,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C.CCCCCCCCCC(=O)O,.,113,1,1,1,1,,-0.768514271
¢õ,1849,Thymol,Cc1ccc(C(C)C)c(O)c1,89-83-8,0.5,D-camphor,C[C@@]12CC[C@H](C1(C)C)CC2=O,464-49-3,0.5,test,368.15,2.03,0.71,Cc1ccc(C(C)C)c(O)c1.C[C@@]12CC[C@H](C1(C)C)CC2=O,.,179,1,1,1,0,,2.429144571
¢õ,1850,Thymol,Cc1ccc(C(C)C)c(O)c1,89-83-8,0.5,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.5,test,363.15,1.89,0.64,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCC(=O)O,.,173,1,1,1,1,,2.183170814
¢õ,1247,L-menthol,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,2216-51-5,0.667,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.333,training,308,14.9,2.7,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C.CCCCCCCCCCCC(O)=O,.,114,1,1,1,1,,-0.529919727
¢õ,1852,Thymol,Cc1ccc(C(C)C)c(O)c1,89-83-8,0.55,Dodecanoic acid,CCCCCCCCCCCC(O)=O,143-07-7,0.45,test,373.15,1.8,0.59,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCC(O)=O,.,174,1,1,1,1,,2.675118328
¢õ,1276,L-menthol,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,2216-51-5,0.7,L-borneol,C[C@@]12CC[C@@H](C1(C)C)C[C@@H]2O,464-45-9,0.3,training,323.15,14.97,2.71,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C.C[C@@]12CC[C@@H](C1(C)C)C[C@@H]2O,.,117,1,1,1,1,,0.215380757
¢õ,1263,L-menthol,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,2216-51-5,0.85,Hexadecanoic acid,CCCCCC(=O)O,21096,0.15,training,313.15,15.25,2.72,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C.CCCCCC(=O)O,.,111,1,1,1,1,,-0.276566757
¢õ,1855,Thymol,Cc1ccc(C(C)C)c(O)c1,89-83-8,0.75,Tetradecanoic acid,CCCCCCCCCCCCCC(=O)O,544-63-8,0.25,test,373.15,1.69,0.52,Cc1ccc(C(C)C)c(O)c1.CCCCCCCCCCCCCC(=O)O,.,175,1,1,1,1,,2.675118328
¢õ,1856,Thymol,Cc1ccc(C(C)C)c(O)c1,89-83-8,0.42,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.58,test,368.15,1.54,0.43,Cc1ccc(C(C)C)c(O)c1.CCCCCCCC(=O)O,.,171,1,1,1,1,,2.429144571
¢õ,1295,L-menthol,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,2216-51-5,0.6,Octanoic acid,CCCCCCCC(=O)O,124-07-2,0.4,training,298.15,15.29,2.73,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C.CCCCCCCC(=O)O,.,112,1,1,1,1,,-1.014488028
III,1858,Tetrabutylammonium chloride,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],1112-67-0,0.889,L-arginine,C(C[C@@H](C(=O)O)N)CN=C(N)N,74-79-3,0.111,test,298.15,14600,9.59,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].C(C[C@@H](C(=O)O)N)CN=C(N)N,.,67,0,0,3,4,,-1.014488028
¢ô,1859,Zinc chloride,Cl[Zn]Cl,7646-85-7,0.21,Urea,NC(N)=O,57-13-6,0.79,test,298.15,11340,9.34,Cl[Zn]Cl.NC(N)=O,.,182,0,0,1,2,,-1.014488028
III,1860,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.81,D-glucose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,50-99-7,0.19,test,288.15,10910,9.3,C[N+](C)(C)CCO.[Cl-].C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,.,131,1,1,6,5,,-1.506435542
¢ô,1861,Potassium carbonate,C(=O)([O-])[O-].[K+].[K+],584-08-7,0.2,Glycerol,OCC(O)CO,56-81-5,0.8,test,298.15,10100,9.22,C(=O)([O-])[O-].[K+].[K+].OCC(O)CO,.,2,3,0,3,3,,-1.014488028
II,1862,Potassium carbonate,C(=O)([O-])[O-].[K+].[K+],584-08-7,0.143,Glycerol,OCC(O)CO,56-81-5,0.857,test,288.15,5500,8.61,C(=O)([O-])[O-].[K+].[K+].OCC(O)CO,.,2,3,0,3,3,,-1.506435542
III,1863,Acetylcholine chloride,CC(=O)OCC[N+](C)(C)C.[Cl-],60-31-1,0.5,D-xylose,C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O,31178-70-8,0.5,test,293.15,3902.1,8.27,CC(=O)OCC[N+](C)(C)C.[Cl-].C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O,.,18,2,0,5,4,,-1.260461785
¢ô,1864,Potassium carbonate,C(=O)([O-])[O-].[K+].[K+],584-08-7,0.167,Glycerol,OCC(O)CO,56-81-5,0.833,test,303.15,3440,8.14,C(=O)([O-])[O-].[K+].[K+].OCC(O)CO,.,2,3,0,3,3,,-0.768514271
III,1865,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.5,D-glucose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,50-99-7,0.5,test,293.15,2509.57,7.83,C[N+](C)(C)CCO.[Cl-].C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,.,131,1,1,6,5,,-1.260461785
III,1866,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.5,D-ribose,C1[C@H]([C@H]([C@H](C(O1)O)O)O)O,50-69-1,0.5,test,293.15,2438.43,7.8,C[N+](C)(C)CCO.[Cl-].C1[C@H]([C@H]([C@H](C(O1)O)O)O)O,.,137,1,1,5,4,,-1.260461785
II,1867,Chromic chloride hexahydrate,O.O.O.O.O.O.Cl[Cr](Cl)Cl,10060-12-5,0.667,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,test,304.15,2048.9,7.63,O.O.O.O.O.O.Cl[Cr](Cl)Cl.C[N+](C)(C)CCO.[Cl-],.,183,0,0,1,1,,-0.71931952
III,1868,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.5,Malonic acid,C(C(=O)O)C(=O)O,141-82-2,0.5,test,293.15,2016,7.61,C[N+](C)(C)CCO.[Cl-].C(C(=O)O)C(=O)O,.,124,1,1,2,2,,-1.260461785
III,1869,Acetylcholine chloride,CC(=O)OCC[N+](C)(C)C.[Cl-],60-31-1,0.5,D-glucose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,50-99-7,0.5,test,293.15,1761.47,7.47,CC(=O)OCC[N+](C)(C)C.[Cl-].C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,.,16,2,0,6,5,,-1.260461785
II,1870,Chromic chloride hexahydrate,O.O.O.O.O.O.Cl[Cr](Cl)Cl,10060-12-5,0.71,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.29,test,304.15,1744,7.46,O.O.O.O.O.O.Cl[Cr](Cl)Cl.C[N+](C)(C)CCO.[Cl-],.,183,0,0,1,1,,-0.71931952
III,1871,Potassium carbonate,C(=O)([O-])[O-].[K+].[K+],584-08-7,0.143,Glycerol,OCC(O)CO,56-81-5,0.857,test,303.15,1710,7.44,C(=O)([O-])[O-].[K+].[K+].OCC(O)CO,.,2,3,0,3,3,,-0.768514271
III,1872,Acetylcholine chloride,CC(=O)OCC[N+](C)(C)C.[Cl-],60-31-1,0.5,D-ribose,C1[C@H]([C@H]([C@H](C(O1)O)O)O)O,50-69-1,0.5,test,298.15,1358.1,7.21,CC(=O)OCC[N+](C)(C)C.[Cl-].C1[C@H]([C@H]([C@H](C(O1)O)O)O)O,.,20,2,0,5,4,,-1.014488028
III,1873,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.65,D-fructose,C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,57-48-7,0.35,test,318.15,1271.1,7.15,C[N+](C)(C)CCO.[Cl-].C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,.,136,1,1,6,5,,-0.030593
III,1874,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.67,D-fructose,C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,57-48-7,0.33,test,323.15,1261.7,7.14,C[N+](C)(C)CCO.[Cl-].C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,.,136,1,1,6,5,,0.215380757
III,1875,Methyltrioctylammonium bromide,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],35675-80-0,0.333,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.667,test,288.15,1186.97,7.08,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-].CCCCCCCCCC(=O)O,.,47,0,0,1,1,,-1.506435542
III,1876,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.5,D-mannose,C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O,3458-28-4,0.5,test,298.15,1072.33,6.98,C[N+](C)(C)CCO.[Cl-].C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O,.,130,1,1,6,5,,-1.014488028
III,1877,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.5,D-mannose,C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O,3458-28-4,0.5,test,318.15,1019.02,6.93,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O,.,155,1,1,6,5,,-0.030593
V,1878,L-proline,C1C[C@H](NC1)C(=O)O,147-85-3,0.5,DL-lactic acid,CC(C(=O)O)O,598-82-3,0.5,test,323.15,997.4,6.91,C1C[C@H](NC1)C(=O)O.CC(C(=O)O)O,.,11,2,2,2,2,,0.215380757
III,1879,Tetrabutylammonium chloride,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],1112-67-0,0.2,Glycerol,OCC(O)CO,56-81-5,0.8,test,288.15,950,6.86,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-].OCC(O)CO,.,73,0,0,3,3,,-1.506435542
III,1880,Tetraoctylammonium bromide,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],14866-33-2,0.333,Decanoic acid,CCCCCCCCCC(=O)O,334-48-5,0.667,test,293.15,889.57,6.79,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-].CCCCCCCCCC(=O)O,.,50,0,0,1,1,,-1.260461785
III,1881,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.5,DL-xylitol,C([C@H](C([C@H](CO)O)O)O)O,87-99-0,0.5,test,313.15,860,6.76,C[N+](C)(C)CCO.[Cl-].C([C@H](C([C@H](CO)O)O)O)O,.,132,1,1,5,5,,-0.276566757
III,1882,Betaine,C[N+](C)(C)CC(=O)[O-],107-43-7,0.333,LeVulinic acid,CC(=O)CCC(=O)O,123-76-2,0.667,test,303.15,838,6.73,C[N+](C)(C)CC(=O)[O-].CC(=O)CCC(=O)O,.,121,2,0,2,1,,-0.768514271
III,1883,Tetrahexylammonium bromide,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],4328-13-6,0.333,Glycerol,OCC(O)CO,56-81-5,0.667,test,308.15,813,6.7,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-].OCC(O)CO,.,55,0,0,3,3,,-0.522540514
III,1884,Benzyltripropylammonium chloride,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],5197-87-5,0.15,Glycerol,OCC(O)CO,56-81-5,0.85,test,298.15,779.8,6.66,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-].OCC(O)CO,.,78,0,0,3,3,,-1.014488028
III,1885,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.333,Urea,NC(N)=O,57-13-6,0.667,test,298.15,749.4,6.62,C[N+](C)(C)CCO.[Cl-].NC(N)=O,.,146,1,1,1,2,,-1.014488028
III,1886,Choline chloride,C[N+](C)(C)CCO.[Cl-],67-48-1,0.667,Malonic acid,C(C(=O)O)C(=O)O,141-82-2,0.333,test,308.15,729.1,6.59,C[N+](C)(C)CCO.[Cl-].C(C(=O)O)C(=O)O,.,124,1,1,2,2,,-0.522540514
III,1887,Benzyltrimethylammonium chloride,C[N+](C)(C)Cc1ccccc1.[Cl-],56-93-9,0.4,Glycerol,OCC(O)CO,56-81-5,0.6,test,298.15,716.55,6.57,C[N+](C)(C)Cc1ccccc1.[Cl-].OCC(O)CO,.,154,0,0,3,3,,-1.014488028
